mean_X	mean_Y	mean_hx	mean_hy	mean_theta_x	mean_theta_y	corr	MI	mean_E	mean_mx	mean_my	std_mx	std_my	H	T
179.807259	179.684687	-0.050000	-0.050000	0.000000	0.000000	0.792263	0.616489	-0.038530	-0.525575	-0.525898	0.051772	0.052443	-0.100000	0.000000
179.904262	179.642749	-0.050000	-0.050000	0.000000	0.000000	0.783194	0.591313	-0.038508	-0.525319	-0.526009	0.051903	0.052244	-0.100000	0.000000
179.927901	179.805574	-0.050000	-0.050000	0.000000	0.000000	0.787760	0.620448	-0.038521	-0.525256	-0.525579	0.051790	0.052283	-0.100000	0.000000
180.020456	179.841638	-0.050000	-0.050000	0.000000	0.000000	0.785305	0.615061	-0.038511	-0.525012	-0.525484	0.051901	0.052311	-0.100000	0.000000
180.123449	179.794283	-0.050000	-0.050000	0.000000	0.000000	0.786554	0.621502	-0.038512	-0.524740	-0.525609	0.052089	0.052247	-0.100000	0.000000
180.068373	179.832644	-0.050000	-0.050000	0.000000	0.000000	0.781767	0.623354	-0.038497	-0.524886	-0.525508	0.052254	0.052181	-0.100000	0.000000
180.061080	179.762422	-0.050000	-0.050000	0.000000	0.000000	0.790878	0.642095	-0.038528	-0.524905	-0.525693	0.052169	0.052017	-0.100000	0.000000
180.191328	179.767676	-0.050000	-0.050000	0.000000	0.000000	0.791586	0.642433	-0.038545	-0.524561	-0.525679	0.051754	0.051765	-0.100000	0.000000
180.073522	179.989270	-0.050000	-0.050000	0.000000	0.000000	0.787229	0.635967	-0.038532	-0.524872	-0.525094	0.051773	0.051782	-0.100000	0.000000
179.981067	179.890150	-0.050000	-0.050000	0.000000	0.000000	0.788833	0.616007	-0.038553	-0.525116	-0.525356	0.051332	0.051602	-0.100000	0.000000
180.150432	179.649807	-0.050000	-0.050000	0.000000	0.000000	0.790826	0.607142	-0.038535	-0.524669	-0.525990	0.051496	0.052279	-0.100000	0.000000
180.060496	179.650838	-0.050000	-0.050000	0.000000	0.000000	0.787757	0.602808	-0.038515	-0.524906	-0.525987	0.052018	0.052238	-0.100000	0.000000
180.011657	179.520178	-0.050000	-0.050000	0.000000	0.000000	0.791549	0.615865	-0.038507	-0.525035	-0.526332	0.052123	0.052871	-0.100000	0.000000
180.026981	179.371525	-0.050000	-0.050000	0.000000	0.000000	0.783148	0.600968	-0.038502	-0.524995	-0.526724	0.051693	0.052569	-0.100000	0.000000
179.871120	179.400210	-0.050000	-0.050000	0.000000	0.000000	0.784886	0.599871	-0.038505	-0.525406	-0.526649	0.051981	0.052370	-0.100000	0.000000
179.853316	179.538011	-0.050000	-0.050000	0.000000	0.000000	0.780897	0.600961	-0.038507	-0.525453	-0.526285	0.051858	0.052079	-0.100000	0.000000
179.831269	179.367960	-0.050000	-0.050000	0.000000	0.000000	0.780659	0.593992	-0.038507	-0.525511	-0.526734	0.051463	0.052413	-0.100000	0.000000
179.639964	179.286290	-0.050000	-0.050000	0.000000	0.000000	0.788941	0.618240	-0.038524	-0.526016	-0.526949	0.051876	0.052195	-0.100000	0.000000
179.631155	179.345646	-0.050000	-0.050000	0.000000	0.000000	0.794121	0.623627	-0.038556	-0.526039	-0.526792	0.051632	0.051769	-0.100000	0.000000
179.365013	179.456077	-0.050000	-0.050000	0.000000	0.000000	0.790421	0.627087	-0.038526	-0.526741	-0.526501	0.052110	0.052104	-0.100000	0.000000
179.314812	179.544724	-0.050000	-0.050000	0.000000	0.000000	0.784036	0.600428	-0.038544	-0.526874	-0.526267	0.051321	0.051494	-0.100000	0.000000
179.401806	179.837104	-0.050000	-0.050000	0.000000	0.000000	0.784920	0.611244	-0.038545	-0.526644	-0.525496	0.051373	0.051416	-0.100000	0.000000
179.670552	179.648775	-0.050000	-0.050000	0.000000	0.000000	0.786460	0.621693	-0.038562	-0.525935	-0.525993	0.050987	0.051272	-0.100000	0.000000
179.645284	179.715777	-0.050000	-0.050000	0.000000	0.000000	0.788109	0.627934	-0.038553	-0.526002	-0.525816	0.051330	0.051499	-0.100000	0.000000
179.801373	179.551782	-0.050000	-0.050000	0.000000	0.000000	0.790766	0.638924	-0.038557	-0.525590	-0.526249	0.051470	0.051409	-0.100000	0.000000
179.765318	179.459732	-0.050000	-0.050000	0.000000	0.000000	0.790398	0.625336	-0.038550	-0.525685	-0.526491	0.051820	0.051304	-0.100000	0.000000
179.574883	179.452844	-0.050000	-0.050000	0.000000	0.000000	0.782048	0.614185	-0.038532	-0.526188	-0.526510	0.051624	0.051343	-0.100000	0.000000
179.414449	179.481016	-0.050000	-0.050000	0.000000	0.000000	0.778426	0.603123	-0.038524	-0.526611	-0.526435	0.051406	0.051493	-0.100000	0.000000
179.620494	179.335359	-0.050000	-0.050000	0.000000	0.000000	0.776239	0.599199	-0.038529	-0.526067	-0.526820	0.051054	0.051466	-0.100000	0.000000
179.672053	179.288641	-0.050000	-0.050000	0.000000	0.000000	0.771538	0.576865	-0.038533	-0.525931	-0.526943	0.050983	0.050904	-0.100000	0.000000
179.652972	179.283771	-0.050000	-0.050000	0.000000	0.000000	0.777043	0.578629	-0.038539	-0.525982	-0.526956	0.051142	0.051138	-0.100000	0.000000
179.574802	179.346087	-0.050000	-0.050000	0.000000	0.000000	0.780066	0.598250	-0.038546	-0.526188	-0.526791	0.050810	0.051493	-0.100000	0.000000
179.610505	179.378551	-0.050000	-0.050000	0.000000	0.000000	0.784323	0.599353	-0.038547	-0.526094	-0.526706	0.051054	0.051620	-0.100000	0.000000
179.483413	179.333719	-0.050000	-0.050000	0.000000	0.000000	0.777120	0.577976	-0.038540	-0.526429	-0.526824	0.051191	0.051002	-0.100000	0.000000
179.385048	179.343534	-0.050000	-0.050000	0.000000	0.000000	0.781180	0.586362	-0.038537	-0.526689	-0.526798	0.051548	0.051256	-0.100000	0.000000
179.424161	179.492580	-0.050000	-0.050000	0.000000	0.000000	0.786515	0.592599	-0.038547	-0.526585	-0.526405	0.051106	0.051834	-0.100000	0.000000
179.320327	179.416912	-0.050000	-0.050000	0.000000	0.000000	0.784646	0.594802	-0.038547	-0.526859	-0.526604	0.050763	0.051935	-0.100000	0.000000
179.411784	179.404646	-0.050000	-0.050000	0.000000	0.000000	0.787992	0.602650	-0.038546	-0.526618	-0.526637	0.050996	0.052102	-0.100000	0.000000
179.273189	179.388044	-0.050000	-0.050000	0.000000	0.000000	0.786241	0.600227	-0.038552	-0.526984	-0.526681	0.051137	0.051540	-0.100000	0.000000
179.105061	179.398382	-0.050000	-0.050000	0.000000	0.000000	0.787407	0.620857	-0.038534	-0.527427	-0.526653	0.051536	0.051994	-0.100000	0.000000
179.186847	179.337319	-0.050000	-0.050000	0.000000	0.000000	0.781971	0.586656	-0.038528	-0.527211	-0.526814	0.051287	0.051943	-0.100000	0.000000
179.147416	179.304826	-0.050000	-0.050000	0.000000	0.000000	0.781410	0.607363	-0.038520	-0.527316	-0.526900	0.051346	0.052076	-0.100000	0.000000
179.037828	179.215594	-0.050000	-0.050000	0.000000	0.000000	0.786557	0.608056	-0.038551	-0.527605	-0.527136	0.050937	0.051806	-0.100000	0.000000
179.041745	179.308991	-0.050000	-0.050000	0.000000	0.000000	0.782358	0.597801	-0.038539	-0.527594	-0.526889	0.050869	0.051936	-0.100000	0.000000
179.253377	179.118908	-0.050000	-0.050000	0.000000	0.000000	0.780702	0.592977	-0.038530	-0.527036	-0.527391	0.051053	0.051966	-0.100000	0.000000
179.202681	179.363741	-0.050000	-0.050000	0.000000	0.000000	0.779282	0.610219	-0.038533	-0.527170	-0.526745	0.051127	0.051661	-0.100000	0.000000
179.386225	179.384292	-0.050000	-0.050000	0.000000	0.000000	0.783182	0.616277	-0.038531	-0.526685	-0.526691	0.051132	0.052106	-0.100000	0.000000
179.347604	179.432078	-0.050000	-0.050000	0.000000	0.000000	0.780490	0.611634	-0.038534	-0.526787	-0.526564	0.051292	0.051580	-0.100000	0.000000
179.261727	179.594178	-0.050000	-0.050000	0.000000	0.000000	0.773047	0.590067	-0.038530	-0.527014	-0.526137	0.051372	0.050921	-0.100000	0.000000
179.111191	179.478750	-0.050000	-0.050000	0.000000	0.000000	0.773855	0.591352	-0.038530	-0.527411	-0.526441	0.051513	0.050821	-0.100000	0.000000
179.138164	179.635596	-0.050000	-0.050000	0.000000	0.000000	0.785454	0.622097	-0.038541	-0.527340	-0.526027	0.051718	0.051370	-0.100000	0.000000
