nc	hx	hy	theta_x	theta_y	gx	gy	BURNIN	MAX_ITER	simulation_type	simulation_method	store_arrays	mx	my	varmx	varmy	MI	file
1000	0.03125	0.03125	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.42050470914247673	0.42048239243758806	0.016318926308599765	0.016315527920587453	0.9630261450260527	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_065.pkl
1000	0.042499999999999996	0.042499999999999996	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.479303811718481	0.4792700923036496	0.012494904774154537	0.012486281711980235	0.8118977639294123	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_074.pkl
1000	-0.04625	-0.04625	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4957367592113162	-0.4957229508463853	0.011711691567358415	0.011708268762169842	0.7761349333136565	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_003.pkl
1000	-0.015	-0.015	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.28001724608491374	-0.2800263551398682	0.03284893857383291	0.03285103317091131	1.3824487433978838	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_028.pkl
1000	-0.02125	-0.02125	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.34699949989000256	-0.3470079053099604	0.023723764359091175	0.02372152917476825	1.1799569143473683	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_023.pkl
1000	0.041249999999999995	0.041249999999999995	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.4734707628076462	0.4734782530176087	0.012831335246791132	0.012832688476237003	0.8268785743761207	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_073.pkl
1000	-0.006249999999999999	-0.006249999999999999	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.13741749950791235	-0.13743282684783584	0.05151535263481294	0.05151392863587919	1.7000463107603494	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_035.pkl
1000	0.0024999999999999953	0.0024999999999999953	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.057718448611407666	0.057715703746421466	0.05753873877972178	0.05753320737408893	1.7877527601203589	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_042.pkl
1000	-0.036250000000000004	-0.036250000000000004	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.44885199602074	-0.4488523211007383	0.014285617610433954	0.014282847554208245	0.8874724389319972	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_011.pkl
1000	-0.03875000000000001	-0.03875000000000001	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4615974530820127	-0.46156773126716133	0.013481705769829452	0.013484236618665513	0.8548148703699106	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_009.pkl
